form,doc,before,keyword,after,anchor
is,let002,Brussel wel een heel pleizierige stad,is,maar het zal toch vreemd zijn,let002:0.2.0.0.18
is,let002,sp oedig En nu adieu dit,is,maar een enkel wo ordje in,let002:0.2.0.0.22
is,let002,talk about I believe that Brussels,is,a very pleasant city though it,let002:0.2.0.1.9
is,let003,goede vrienden met Schmidt zijt dat,is,flink ik geloof hij een beste,let003:0.2.0.0.11
is,let003,ik geloof hij een beste kerel,is,die u wel goed op de,let003:0.2.0.0.11
is,let003,van het jaar Mijn nieuwe jaar,is,goed begonnen ik heb f per,let003:0.2.0.0.16
is,let003,dien kreeg ik nog f extra,Is,dat niet prachtig ik hoop nu,let003:0.2.0.0.16
is,let003,ook in deze zaak zijt Het,is,zoo’n prachtige zaak hoe langer men,let003:0.2.0.0.19
is,let003,zaak hoe langer men er in,is,hoe meer ambitie krijgt men er,let003:0.2.0.0.19
is,let003,krijgt men er in Het begin,is,misschien wel moeielijker dan in iets,let003:0.2.0.0.21
is,let003,weet dat het te Brussel voorhanden,is,Ik zal je den volgenden keer,let003:0.2.0.0.23
is,let003,Groet hem Tante hartelijk voor mij,Is,Oom Cent nog te Brussel stil,let003:0.2.0.0.31
is,let003,broer Vincent je weet mijn adres,is,Lange Beestenmarkt of Maison Goupil C,let003:0.2.0.0.43
is,let003,a fine firm the longer one,is,part of it the more enthusiastic,let003:0.2.0.1.9
is,let003,more enthusiastic one becomes The beginning,is,perhaps more difficult than in other,let003:0.2.0.1.10
is,let003,when you get the chance How,is,Uncle Hein I feel so sorry,let003:0.2.0.1.14
is,let003,Vincent You know that my address,is,Lange Beestenmarkt or Maison Goupil Cie,let003:0.2.0.1.22
is,let004,moed als het soms eens moeielijk,is,dat komt later alles te recht,let004:0.2.0.0.7
is,let004,de zaken zoo goed gingen Het,is,wel treurig Verl Zondag ben ik,let004:0.2.0.0.9
is,let004,veel moois gezien Zooals je weet,is,Oom pas naar Parijs geweest heeft,let004:0.2.0.0.11
is,let004,dat vind ik best het Trippenhuis,is,te klein vele schilderijen hangen zóó,let004:0.2.0.0.11
is,let004,dat andere schilderij van Alfred Stevens,is,of hoe anders den voornaam is,let004:0.2.0.0.14
is,let004,is of hoe anders den voornaam,is,De photogr naar Rotta ken ik,let004:0.2.0.0.14
is,let004,je mij den titel hebt opgegeven,is,het bedoelde niet dat zijn alleen,let004:0.2.0.0.14
is,let004,kort een brief van Anna die,is,nog al lui met schrijven tegenwoordig,let004:0.2.0.0.16
is,let004,het wel druk hebben maar dat,is,wel prettig Het is hier koud,let004:0.2.0.0.16
is,let004,maar dat is wel prettig Het,is,hier koud men rijdt al schaatsen,let004:0.2.0.0.19
is,let004,echter niets van zooals je weet,is,het voor Pa’s verjaardag Ik feliciteer,let004:0.2.0.0.19
is,let004,business was going so well It,is,indeed sad Last Sunday I was,let004:0.2.0.1.5
is,let004,That’s fine with me the Trippenhuis,is,too small and many paintings hang,let004:0.2.0.1.6
is,let004,tell me whether that other painting,is,by Alfred Stevens or otherwise what,let004:0.2.0.1.8
is,let004,or otherwise what his Christian name,is,I know the photo of the,let004:0.2.0.1.8
is,let005,hoe of het met Oom Hein,is,en hoop dus dat je mij,let005:0.2.0.0.7
is,let005,op reis gaat Voor hij terug,is,zal ik niet weg kunnen Het,let005:0.2.0.0.11
is,let005,te moeten gaan Nu het bepaald,is,dat ik weg moet merk ik,let005:0.2.0.0.15
is,let005,Haag gehecht ben Maar enfin dat,is,nu niet anders ik ben van,let005:0.2.0.0.15
is,let005,wat op de hoogte komen Hoe,is,het in je kosthuis blijft dat,let005:0.2.0.0.24
is,let005,je kosthuis blijft dat bevallen dat,is,een voornaam ding Je moet mij,let005:0.2.0.0.24
is,let005,alles in Engeland blijft Te Londen,is,van Goupil geen winkel maar er,let005:0.2.0.0.28
is,let005,het maar nemen zoo als het,is,En nu adieu heb het goed,let005:0.2.0.0.34
is,let005,mijn schik met het portret het,is,best uitgevallen Als ik iets naders,let005:0.2.0.0.45
is,let005,om pijpen te gaan rooken dat,is,zoo goed als je het land,let005:0.2.0.0.50
is,let005,you are and how Uncle Hein,is,doing so I hope you’ll write,let005:0.2.0.1.4
is,let005,spare another I commend myself How,is,Uncle Hein Certainly no better and,let005:0.2.0.1.10
is,let005,Hein Certainly no better and how,is,Aunt doing Can Uncle keep himself,let005:0.2.0.1.10
is,let005,Can Uncle keep himself occupied and,is,he in a lot of pain,let005:0.2.0.1.10
is,let005,think of them so often How,is,business with you It must be,let005:0.2.0.1.11
is,let005,It must be busy as it,is,here You probably know your way,let005:0.2.0.1.11
is,let005,your way around by now How,is,your boarding house Is it still,let005:0.2.0.1.12
is,let005,now How is your boarding house,Is,it still to your liking That’s,let005:0.2.0.1.12
is,let005,only supply the trade Uncle Cent,is,coming here at the end of,let005:0.2.0.1.15
is,let006,er te Brussel nog een schilderij,is,van Schotel Dat is Mei van,let006:0.2.0.0.19
is,let006,een schilderij is van Schotel Dat,is,Mei van hier in commissie gezonden,let006:0.2.0.0.21
is,let006,het reeds naar Parijs terug gezonden,Is,dat echter het geval niet zorg,let006:0.2.0.0.23
is,let006,om het te verkoopen maar er,is,haast bij Ik heb het van,let006:0.2.0.0.23
is,let006,checking whether a painting by Schotel,is,still in Brussels It was sent,let006:0.2.0.1.6
hard,let001,Ois ter wijk Gisteren is het,hard,draverij geweest ter gelegenheid van de,let001:0.2.0.0.11
hard,let005,intend not to take things too,hard,I think it’s wonderful for my,let005:0.2.0.1.8
draverij,let001,ter wijk Gisteren is het hard,draverij,geweest ter gelegenheid van de tentoonstelling,let001:0.2.0.0.11
geweest,let001,wijk Gisteren is het hard draverij,geweest,ter gelegenheid van de tentoonstelling maar,let001:0.2.0.0.11
geweest,let003,al eens naar het Palais Ducal,geweest,Doe dat vooral eens als je,let003:0.2.0.0.27
geweest,let003,Oom Cent nog te Brussel stil,geweest,Nu kerel houd je goed alle,let003:0.2.0.0.31
geweest,let004,Zondag ben ik bij Oom Cor,geweest,heb daar een heel prettigen dag,let004:0.2.0.0.11
geweest,let004,weet is Oom pas naar Parijs,geweest,heeft prachtige schilderijen teekeningen mede gebracht,let004:0.2.0.0.11
geweest,let004,gebleven nog eens naar de museums,geweest,Weet je dat men te Amsterdam,let004:0.2.0.0.11
geweest,let005,ben Zondag voor dagen naar Amsterdam,geweest,om eene tentoonstelling te zien van,let005:0.2.0.0.24
geweest,let005,ik al met Willem uit roeien,geweest,Wat zou ik dezen zomer nog,let005:0.2.0.0.34
geweest,let009,zijt dat Pa bij je is,geweest,Ik hoop van harte dat dit,let009:0.2.0.0.9
geweest,let012,den Tower ben ik nog niet,geweest,ook niet bij Tussod ik haast,let012:0.2.0.0.13
geweest,let012,naar Dulwich anderhalf uur buiten L,geweest,om het museum daar te gaan,let012:0.2.0.0.17
geweest,let013,je op Moe’s verjaardag naar Helvoirt,geweest,zijt hoe je het daar gehad,let013:0.2.0.0.7
geweest,let013,een Zaturdag met Engelschen uit roeien,geweest,op den Theems Dat was prachtig,let013:0.2.0.0.11
geweest,let013,schil derij van Millet moet rijk,geweest,zijn à Dieu ik schrijf je,let013:0.2.0.0.29
geweest,let018,schrijven Wat zijn het goede dagen,geweest,wenn wir beisammen waren weet het,let018:0.2.0.0.9
geweest,let019,Ik ben blij je in Amsterdam,geweest,bent bedank Oom Cor als je,let019:0.2.0.0.7
geweest,let023,tijd weer wat aan t teekenen,geweest,maar t was niet veel bizonders,let023:0.2.0.0.16
geweest,let027,is voor mij eene reve latie,geweest,een evangelie meteen Il n’y a,let027:0.2.0.0.9
gelegenheid,let001,is het hard draverij geweest ter,gelegenheid,van de tentoonstelling maar de illumi,let001:0.2.0.0.11
gelegenheid,let003,Doe dat vooral eens als je,gelegenheid,hebt Hoe gaat het met Oom,let003:0.2.0.0.27
gelegenheid,let004,Ik ben nieuwsgierig of je nog,gelegenheid,zult vinden om nog eens schaatsen,let004:0.2.0.0.19
gelegenheid,let010,zoo goed willen zijn mij bij,gelegenheid,eens een lijstje van jelui verjaardagen,let010:0.2.0.0.40
gelegenheid,let011,van Linder Gij moet mij bij,gelegenheid,eens schrijven of er photographien naar,let011:0.2.0.0.15
gelegenheid,let012,al lang toegewenscht Schrijf mij bij,gelegenheid,ook eens welke photographien je gekregen,let012:0.2.0.0.23
gelegenheid,let012,dus voor t eerst sedert Mei,gelegenheid,Hollandsch te spreken Wij wonen zeer,let012:0.2.0.0.28
gelegenheid,let015,de oude schilders kent als je,gelegenheid,hebt lees dan over kunst en,let015:0.2.0.0.13
gelegenheid,let015,des Beaux Arts c Als er,gelegenheid,is stuur ik je een boek,let015:0.2.0.0.15
gelegenheid,let015,uit hebt zal er wel eens,gelegenheid,zijn het mij terug te sturen,let015:0.2.0.0.15
gelegenheid,let029,goed geworden is Stuur mij bij,gelegenheid,eens La Falaise van Jules Breton,let029:0.2.0.0.5
gelegenheid,let029,boekje stuur ik je per eerste,gelegenheid,Schrijf mij eens spoedig Vincent My,let029:0.2.0.0.11
van,let001,het hard draverij geweest ter gelegenheid,van,de tentoonstelling maar de illumi natie,let001:0.2.0.0.11
van,let001,zijt om die te zien Groeten,van,de familie Haanebeek Roos Steeds je,let001:0.2.0.0.11
van,let001a,mijn leed wezen ben ik geen,van,de door U opgegeven stukken kunnen,let001a:0.2.0.0.7
van,let001a,te komen daar ik den zoon,van,den Heer v Stockum ken hij,let001a:0.2.0.0.12
van,let001a,in formeeren Zoodra ik er iets,van,hoor zal ik het U schrijven,let001a:0.2.0.0.14
van,let001a,meeste achting Uw Dw Dienaar V.W,van,Gogh The Hague Oct Dear Sir,let001a:0.2.0.0.24
van,let001a,They were all purchased by Mr,Van,Stockum who had apparently been acting,let001a:0.2.0.1.5.0
van,let001a,discover it since I know Mr,Van,Stockum’s son and he has promised,let001a:0.2.0.1.7.0
van,let001a,yours faithfully Your obedient servant V.W,van,Gogh,let001a:0.2.0.1.15
van,let002,ik daar uit Pa’s brief las,Van,harte wensch ik er je geluk,let002:0.2.0.0.7
van,let002,Oisterwijk moet in dit hondenweer Groeten,van,de familie Roos The Hague December,let002:0.2.0.0.32
van,let003,Den Haag Januari Waarde Theo,Van,huis hoorde ik dat gij goed,let003:0.2.0.0.7
van,let003,was Ik begrijp er zoo alles,van,hoe vreemd het in het begin,let003:0.2.0.0.9
van,let003,het druk tegenwoordig in het begin,van,het jaar Mijn nieuwe jaar is,let003:0.2.0.0.16
van,let003,goeden dag en laat spoedig iets,van,je hooren Adieu je liefh broer,let003:0.2.0.0.33
van,let004,met Oom Hein ik hoop zoo,van,harte dat hij nog beter zal,let004:0.2.0.0.9
van,let004,maar Theo ik vrees er voor,Van,de zomer was hij nog zoo,let004:0.2.0.0.9
van,let004,nieuw gebouw zal maken in plaats,van,het Trippenhuis dat vind ik best,let004:0.2.0.0.11
van,let004,zou ik graag dat Sch ij,van,Cluysenaer zien ik heb maar een,let004:0.2.0.0.14
van,let004,ik heb maar een paar schilderijen,van,hem gezien die vind ik zeer,let004:0.2.0.0.14
van,let004,mij eens of dat andere schilderij,van,Alfred Stevens is of hoe anders,let004:0.2.0.0.14
van,let004,mij vooral voortdurend op de hoogte,van,wat je alzoo ziet dat doet,let004:0.2.0.0.14
van,let004,Ik wacht binnen kort een brief,van,Anna die is nog al lui,let004:0.2.0.0.16
van,let004,schrijft zeg er dan echter niets,van,zooals je weet is het voor,let004:0.2.0.0.19
van,let004,broer Vincent Je moet compliment hebben,van,allen bij Haanebeek Tante Fie Roos,let004:0.2.0.0.29
van,let005,tijd dat je weer eens iets,van,mij hoort ik ben ook verlangend,let005:0.2.0.0.7
van,let005,naar Helvoirt maar dat zal afhangen,van,de nouveautés waar Iterson mede op,let005:0.2.0.0.11
van,let005,zorgen waar ik nu geen last,van,heb Ik ben zeer verlangend om,let005:0.2.0.0.13
van,let005,kunt maar toch spijt het mij,van,hier te moeten gaan Nu het,let005:0.2.0.0.15
van,let005,is nu niet anders ik ben,van,plan de dingen maar niet te,let005:0.2.0.0.15
van,let005,goed niet als ik zou willen,Van,Anna heb ik gehoord dat je,let005:0.2.0.0.18
van,let005,geweest om eene tentoonstelling te zien,van,de schilderijen die van hier naar,let005:0.2.0.0.24
van,let005,te zien van de schilderijen die,van,hier naar Weenen gaan Dat was,let005:0.2.0.0.24
van,let005,schilders wij zien daar zoo weinig,van,daar bijna alles in Engeland blijft,let005:0.2.0.0.26
van,let005,in Engeland blijft Te Londen is,van,Goupil geen winkel maar er wordt,let005:0.2.0.0.28
van,let005,Oom Cent komt in t laatst,van,deze maand hier ik verlang zeer,let005:0.2.0.0.30
van,let005,deze maand hier ik verlang zeer,van,hem nog een ander te hooren,let005:0.2.0.0.30
van,let005,tegenwoordig ik profiteer er maar zooveel,van,als ik kan verl Zondag ben,let005:0.2.0.0.34
van,let006,et tableaux modernes Ancienne maison Vincent,van,Gogh Fournisseur des cabinets de LL,let006:0.2.0.0.5
van,let006,te Brussel nog een schilderij is,van,Schotel Dat is Mei van hier,let006:0.2.0.0.19
van,let006,is van Schotel Dat is Mei,van,hier in commissie gezonden maar misschien,let006:0.2.0.0.21
van,let006,is haast bij Ik heb het,van,de Zomer nog bij jelui gezien,let006:0.2.0.0.25
van,let007,et tableaux modernes Ancienne maison Vincent,van,Gogh Fournisseur des cabinets de LL,let007:0.2.0.0.5
van,let007,om je ver jaardag gedacht heb,Van,harte gefeliciteerd ik hoop dat het,let007:0.2.0.0.19
van,let007,Steeds je liefh broer Vincent V.W,van,Gogh Care of Messrs Goupil C,let007:0.2.0.0.32.0
van,let007,Street Strand London Vooral V W,van,Gogh omdat er anders licht verwarring,let007:0.2.0.0.43
van,let007,Ever your loving brother Vincent V.W,van,Gogh Care of Messrs Goupil Co,let007:0.2.0.1.13.0
van,let007,Street Strand London Mind V W,van,Gogh because otherwise there’s likely to,let007:0.2.0.1.19
van,let008,Waarde Theo Maandag morgen vertrek ik,van,Helvoirt naar Parijs passeer Brussel om,let008:0.2.0.0.7
van,let008,mij zijn dat het mij spijt,van,zooveel vrienden te moeten scheiden kan,let008:0.2.0.0.13
van,let009,Je zult wel verlangen om wat,van,mij te hooren en ik wil,let009:0.2.0.0.7
van,let009,langer op een brief laten wachten,Van,huis hoorde ik dat je tegenwoordig,let009:0.2.0.0.9
van,let009,bij je is geweest Ik hoop,van,harte dat dit je beter zal,let009:0.2.0.0.9
van,let009,Je moet mij daar maar goed,van,op de hoogte hou den want,let009:0.2.0.0.9
van,let009,nog Duitschers in huis die veel,van,muziek hou den zelf piano spelen,let009:0.2.0.0.13
van,let009,in den Haag daar ik maar,van,s’morgens tot s’avonds uur in de,let009:0.2.0.0.13
van,let009,Ik woon in eene der voorsteden,van,Londen waar het betrekkelijk stil is,let009:0.2.0.0.13
van,let009,stil is het heeft wel iets,van,Tilburg of zoo Te Parijs had,let009:0.2.0.0.13
van,let009,als je denken kunt veel genoten,van,al het moois dat ik op,let009:0.2.0.0.15
van,let009,is een hoogen heuvel zoowat uur,van,L gedeeltelijk krijt begroeid met palm,let009:0.2.0.0.19
tentoonstelling,let001,draverij geweest ter gelegenheid van de,tentoonstelling,maar de illumi natie het vuurwerk,let001:0.2.0.0.11
tentoonstelling,let004,heb zelfs het schilderij op de,tentoonstelling,te Brussel gezien Houdt mij vooral,let004:0.2.0.0.14
tentoonstelling,let005,dagen naar Amsterdam geweest om eene,tentoonstelling,te zien van de schilderijen die,let005:0.2.0.0.24
tentoonstelling,let009,het moois dat ik op de,tentoonstelling,in de Louvre Luxembourg gezien heb,let009:0.2.0.0.15
tentoonstelling,let011,van hem die op de laatste,tentoonstelling,te Brussel prachtige schil derijen had,let011:0.2.0.0.15
tentoonstelling,let013,oude bekenden van de laatste Brusselsche,Tentoonstelling,Daar waren verscheiden mooie zaken van,let013:0.2.0.0.14
tentoonstelling,let015,de schilders die op de Parijsche,tentoonstelling,be kroond zijn Is Somerwil nog,let015:0.2.0.0.17
tentoonstelling,let029,c In April zullen wij eene,tentoonstelling,hou den Mr Boussod heeft beloofd,let029:0.2.0.0.7
tentoonstelling,let029,laten zien Er is eene mooie,tentoonstelling,van oude kunst hier o.a eene,let029:0.2.0.0.9
maar,let001,geweest ter gelegenheid van de tentoonstelling,maar,de illumi natie het vuurwerk zijn,let001:0.2.0.0.11
maar,let001,het slechte weer het is dus,maar,goed dat je niet gebleven zijt,let001:0.2.0.0.11
maar,let001a,wien het was weet ik niet,maar,hoop dat toch wel te weten,let001a:0.2.0.0.12
maar,let002,de zelfde zaak zijn wij moeten,maar,druk met elkaar correspondeeren Ik hoop,let002:0.2.0.0.13
maar,let002,wel een heel pleizierige stad is,maar,het zal toch vreemd zijn in,let002:0.2.0.0.18
maar,let002,oedig En nu adieu dit is,maar,een enkel wo ordje in haast,let002:0.2.0.0.22
maar,let002,een enkel wo ordje in haast,maar,ik moest je toch eens zeggen,let002:0.2.0.0.22
maar,let003,het in het begin zijn zal,maar,houd maar goeden moed het zal,let003:0.2.0.0.9
maar,let003,het begin zijn zal maar houd,maar,goeden moed het zal wel lukken,let003:0.2.0.0.9
maar,let003,wel moeielijker dan in iets anders,maar,houd je maar taai je zult,let003:0.2.0.0.21
maar,let003,in iets anders maar houd je,maar,taai je zult er wel komen,let003:0.2.0.0.21
maar,let004,hebt getroffen met je kosthuis Houd,maar,goeden moed als het soms eens,let004:0.2.0.0.7
maar,let004,dat hij nog beter zal worden,maar,Theo ik vrees er voor Van,let004:0.2.0.0.9
maar,let004,ij van Cluysenaer zien ik heb,maar,een paar schilderijen van hem gezien,let004:0.2.0.0.14
maar,let004,Je zult het wel druk hebben,maar,dat is wel prettig Het is,let004:0.2.0.0.16
maar,let005,nog eens zien zullen Als ik,maar,eenigzins kan ga ik met Paschen,let005:0.2.0.0.11
maar,let005,ga ik met Paschen naar Helvoirt,maar,dat zal afhangen van de nouveautés,let005:0.2.0.0.11
maar,let005,zoo als je wel denken kunt,maar,toch spijt het mij van hier,let005:0.2.0.0.15
maar,let005,ik aan den Haag gehecht ben,Maar,enfin dat is nu niet anders,let005:0.2.0.0.15
maar,let005,ik ben van plan de dingen,maar,niet te zwaar op te nemen,let005:0.2.0.0.15
maar,let005,ik kan dat wel goed verstaan,maar,spreken gaat toch lang zoo goed,let005:0.2.0.0.15
maar,let005,Londen is van Goupil geen winkel,maar,er wordt alleen aan den handel,let005:0.2.0.0.28
maar,let005,heerlijk weer tegenwoordig ik profiteer er,maar,zooveel van als ik kan verl,let005:0.2.0.0.34
maar,let005,zomer nog graag hier gebleven zijn,maar,wij moeten het maar nemen zoo,let005:0.2.0.0.34
maar,let005,gebleven zijn maar wij moeten het,maar,nemen zoo als het is En,let005:0.2.0.0.34
maar,let005,voor mij goeden dag Ik hoop,maar,op Paschen Steeds je liefh broer,let005:0.2.0.0.34
maar,let006,Mei van hier in commissie gezonden,maar,misschien heeft Oom het reeds naar,let006:0.2.0.0.21
maar,let006,alle kans om het te verkoopen,maar,er is haast bij Ik heb,let006:0.2.0.0.23
maar,let007,nen schrijven wanneer ik Brussel passeer,maar,t zou wel mogelijk zijn dat,let007:0.2.0.0.22
maar,let009,is uitgekomen Je moet mij daar,maar,goed van op de hoogte hou,let009:0.2.0.0.9
maar,let009,als in den Haag daar ik,maar,van s’morgens tot s’avonds uur in,let009:0.2.0.0.13
maar,let009,mooie toer gemaakt met die Duitschers,maar,die heeren verteeren zeer veel geld,let009:0.2.0.0.19
maar,let010,heel ander werk dan te s’Hage,maar,dat zal wel wennen Reeds om,let010:0.2.0.0.15
maar,let011,wel zoowat hoe zij gemaakt worden,maar,heb het niet gezien en t,let011:0.2.0.0.9
maar,let011,ouden de Braekeleer dien ik bedoel,maar,ik geloof een zoon van hem,let011:0.2.0.0.15
maar,let011,Zondagen te Scheveningen en zoo voorts,maar,daarom niet getreurd Je zult zeker,let011:0.2.0.0.17
maar,let011,een slecht begin van hare vacantie,maar,wij willen hopen zij nu reeds,let011:0.2.0.0.19
